#, task_type_id, size, arrival_time,	execution_time_cpu,	execution_time_gpu,	execution_time_CLOUD
1,	2,	188.0,	0.0,			2.302,			0.111,			0.111,			2.295,			0.107,			0.051
308,	1,	7.0,	137.914,			1.48,			0.967,			0.967,			1.443,			0.952,			0.499
309,	2,	180.0,	138.186,			2.302,			0.093,			0.093,			2.304,			0.095,			0.05
310,	2,	97.0,	138.231,			2.297,			0.1,			0.1,			2.298,			0.099,			0.05
311,	1,	6.0,	138.621,			1.456,			0.966,			0.966,			1.449,			0.965,			0.5
312,	2,	261.0,	139.117,			2.304,			0.094,			0.094,			2.293,			0.11,			0.05
313,	1,	6.0,	139.36,			1.445,			0.974,			0.974,			1.451,			0.97,			0.5
314,	1,	44.0,	140.009,			1.475,			0.983,			0.983,			1.45,			0.986,			0.501
315,	1,	447.0,	140.049,			1.456,			0.954,			0.954,			1.461,			0.988,			0.5
316,	1,	30.0,	140.109,			1.464,			0.949,			0.949,			1.447,			0.983,			0.502
317,	2,	128.0,	140.164,			2.29,			0.098,			0.098,			2.307,			0.1,			0.05
318,	1,	49.0,	140.59,			1.467,			0.981,			0.981,			1.457,			0.969,			0.5
319,	1,	559.0,	141.333,			1.459,			0.96,			0.96,			1.458,			0.962,			0.499
320,	1,	49.0,	141.445,			1.47,			0.977,			0.977,			1.48,			0.979,			0.501
321,	1,	379.0,	141.588,			1.471,			0.987,			0.987,			1.449,			0.97,			0.5
322,	1,	59.0,	141.683,			1.456,			0.971,			0.971,			1.488,			0.984,			0.499
323,	1,	447.0,	142.208,			1.463,			0.965,			0.965,			1.459,			0.978,			0.5
324,	1,	30.0,	142.854,			1.451,			0.971,			0.971,			1.454,			0.977,			0.5
325,	1,	10.0,	142.927,			1.458,			0.976,			0.976,			1.458,			0.983,			0.499
326,	1,	512.0,	142.946,			1.451,			0.976,			0.976,			1.464,			0.978,			0.5
327,	2,	56.0,	143.073,			2.324,			0.103,			0.103,			2.292,			0.105,			0.051
328,	1,	49.0,	143.556,			1.438,			0.969,			0.969,			1.451,			0.969,			0.501
329,	3,	288.4,	143.936,			5.511,			1.497,			1.497,			5.492,			1.499,			0.891
330,	3,	449.9,	143.949,			5.489,			1.499,			1.499,			5.519,			1.509,			0.902
331,	3,	142.3,	143.955,			5.518,			1.502,			1.502,			5.508,			1.5,			0.908
332,	3,	115.9,	143.998,			5.498,			1.492,			1.492,			5.502,			1.492,			0.902
333,	3,	160.7,	144.019,			5.496,			1.499,			1.499,			5.497,			1.484,			0.903
334,	3,	636.8,	144.13,			5.491,			1.496,			1.496,			5.5,			1.499,			0.9
335,	3,	156.2,	144.163,			5.497,			1.503,			1.503,			5.503,			1.489,			0.905
336,	3,	211.0,	144.204,			5.488,			1.493,			1.493,			5.484,			1.496,			0.907
337,	3,	286.2,	144.309,			5.508,			1.488,			1.488,			5.498,			1.495,			0.903
338,	3,	91.5,	144.35,			5.486,			1.51,			1.51,			5.507,			1.495,			0.901
339,	1,	512.0,	144.36,			1.459,			0.962,			0.962,			1.468,			0.959,			0.5
340,	1,	13.0,	144.385,			1.449,			0.973,			0.973,			1.457,			0.956,			0.499
341,	3,	82.6,	144.397,			5.488,			1.516,			1.516,			5.487,			1.513,			0.905
342,	3,	117.4,	144.412,			5.502,			1.497,			1.497,			5.499,			1.49,			0.891
343,	3,	152.6,	144.43,			5.505,			1.505,			1.505,			5.499,			1.515,			0.894
344,	1,	157.0,	144.487,			1.452,			0.968,			0.968,			1.463,			0.958,			0.5
345,	3,	734.6,	144.604,			5.502,			1.488,			1.488,			5.483,			1.495,			0.895
346,	3,	550.2,	144.626,			5.497,			1.517,			1.517,			5.515,			1.482,			0.897
347,	3,	92.9,	144.628,			5.495,			1.496,			1.496,			5.489,			1.502,			0.903
348,	1,	7.0,	144.642,			1.452,			0.982,			0.982,			1.482,			0.958,			0.501
349,	3,	322.4,	144.644,			5.485,			1.509,			1.509,			5.491,			1.502,			0.908
350,	3,	159.8,	144.65,			5.507,			1.491,			1.491,			5.502,			1.5,			0.906
351,	3,	459.9,	144.673,			5.504,			1.521,			1.521,			5.499,			1.508,			0.901
352,	3,	235.7,	144.68,			5.484,			1.496,			1.496,			5.484,			1.506,			0.89
353,	3,	467.1,	144.778,			5.492,			1.504,			1.504,			5.487,			1.518,			0.897
354,	3,	180.5,	144.786,			5.499,			1.497,			1.497,			5.518,			1.497,			0.897
355,	3,	283.7,	144.881,			5.507,			1.497,			1.497,			5.487,			1.483,			0.895
356,	3,	136.2,	144.882,			5.504,			1.472,			1.472,			5.507,			1.497,			0.908
357,	3,	315.2,	144.95,			5.502,			1.5,			1.5,			5.506,			1.508,			0.903
358,	3,	104.6,	144.952,			5.509,			1.509,			1.509,			5.51,			1.506,			0.897
359,	3,	102.0,	144.959,			5.515,			1.504,			1.504,			5.516,			1.503,			0.904
360,	3,	129.9,	144.972,			5.499,			1.493,			1.493,			5.481,			1.495,			0.905
361,	3,	470.4,	145.015,			5.49,			1.495,			1.495,			5.496,			1.502,			0.891
362,	3,	626.0,	145.021,			5.506,			1.51,			1.51,			5.499,			1.5,			0.905
363,	3,	189.9,	145.051,			5.508,			1.5,			1.5,			5.494,			1.515,			0.903
364,	3,	653.4,	145.063,			5.496,			1.5,			1.5,			5.494,			1.5,			0.895
365,	3,	540.2,	145.103,			5.487,			1.513,			1.513,			5.507,			1.513,			0.902
366,	3,	461.2,	145.12,			5.495,			1.482,			1.482,			5.512,			1.5,			0.902
367,	3,	67.4,	145.195,			5.495,			1.509,			1.509,			5.5,			1.502,			0.902
368,	3,	74.3,	145.209,			5.49,			1.483,			1.483,			5.495,			1.506,			0.897
369,	3,	149.0,	145.277,			5.512,			1.505,			1.505,			5.499,			1.517,			0.889
370,	3,	144.5,	145.299,			5.495,			1.493,			1.493,			5.492,			1.509,			0.903
371,	3,	443.0,	145.331,			5.498,			1.503,			1.503,			5.509,			1.491,			0.897
372,	3,	449.9,	145.352,			5.503,			1.491,			1.491,			5.516,			1.503,			0.898
373,	3,	158.5,	145.361,			5.497,			1.49,			1.49,			5.511,			1.511,			0.909
374,	3,	893.0,	145.484,			5.491,			1.503,			1.503,			5.531,			1.485,			0.897
375,	3,	247.4,	145.502,			5.481,			1.506,			1.506,			5.504,			1.515,			0.906
376,	3,	201.8,	145.584,			5.504,			1.505,			1.505,			5.516,			1.506,			0.903
377,	3,	236.3,	145.631,			5.504,			1.499,			1.499,			5.504,			1.492,			0.897
378,	3,	340.7,	145.66,			5.504,			1.497,			1.497,			5.492,			1.497,			0.894
379,	3,	463.2,	145.662,			5.51,			1.501,			1.501,			5.507,			1.507,			0.893
380,	3,	212.4,	145.687,			5.503,			1.501,			1.501,			5.508,			1.505,			0.893
381,	1,	10.0,	145.767,			1.466,			0.962,			0.962,			1.451,			0.972,			0.5
382,	3,	218.7,	145.848,			5.491,			1.498,			1.498,			5.494,			1.491,			0.906
383,	3,	153.2,	145.881,			5.51,			1.502,			1.502,			5.508,			1.513,			0.898
384,	3,	492.6,	145.933,			5.497,			1.485,			1.485,			5.532,			1.491,			0.897
385,	3,	202.6,	145.937,			5.493,			1.5,			1.5,			5.503,			1.489,			0.9
386,	3,	115.7,	145.955,			5.506,			1.484,			1.484,			5.503,			1.505,			0.892
387,	3,	67.4,	145.963,			5.492,			1.497,			1.497,			5.483,			1.499,			0.904
388,	3,	122.4,	145.969,			5.508,			1.5,			1.5,			5.512,			1.498,			0.888
389,	3,	170.5,	145.971,			5.501,			1.52,			1.52,			5.501,			1.499,			0.902
390,	3,	265.9,	145.999,			5.504,			1.504,			1.504,			5.5,			1.513,			0.901
391,	3,	265.2,	146.002,			5.497,			1.508,			1.508,			5.509,			1.5,			0.901
392,	3,	540.2,	146.032,			5.496,			1.498,			1.498,			5.513,			1.505,			0.909
393,	3,	306.8,	146.079,			5.5,			1.516,			1.516,			5.501,			1.511,			0.901
394,	3,	115.9,	146.096,			5.507,			1.496,			1.496,			5.509,			1.497,			0.897
395,	3,	151.0,	146.19,			5.503,			1.506,			1.506,			5.501,			1.501,			0.902
396,	3,	145.1,	146.197,			5.49,			1.527,			1.527,			5.521,			1.497,			0.906
397,	2,	133.0,	146.212,			2.305,			0.096,			0.096,			2.305,			0.106,			0.049
398,	3,	123.4,	146.216,			5.503,			1.504,			1.504,			5.497,			1.494,			0.896
399,	3,	449.9,	146.218,			5.521,			1.495,			1.495,			5.515,			1.49,			0.899
400,	3,	117.9,	146.236,			5.511,			1.513,			1.513,			5.495,			1.502,			0.889
401,	3,	130.7,	146.3,			5.503,			1.488,			1.488,			5.515,			1.483,			0.894
402,	3,	305.1,	146.322,			5.506,			1.506,			1.506,			5.499,			1.499,			0.898
403,	3,	156.6,	146.352,			5.505,			1.498,			1.498,			5.504,			1.517,			0.9
404,	3,	272.1,	146.36,			5.505,			1.496,			1.496,			5.492,			1.492,			0.897
405,	3,	149.0,	146.369,			5.511,			1.485,			1.485,			5.5,			1.5,			0.9
406,	3,	115.7,	146.371,			5.5,			1.491,			1.491,			5.505,			1.517,			0.902
407,	1,	512.0,	146.378,			1.467,			0.979,			0.979,			1.446,			0.973,			0.498
408,	3,	383.0,	146.396,			5.494,			1.496,			1.496,			5.508,			1.496,			0.9
409,	1,	120.0,	146.403,			1.458,			0.977,			0.977,			1.458,			0.955,			0.5
410,	3,	343.0,	146.416,			5.502,			1.493,			1.493,			5.5,			1.499,			0.896
411,	3,	229.3,	146.429,			5.493,			1.508,			1.508,			5.497,			1.508,			0.907
412,	3,	74.8,	146.503,			5.511,			1.499,			1.499,			5.508,			1.478,			0.893
413,	3,	734.6,	146.515,			5.484,			1.505,			1.505,			5.497,			1.49,			0.897
414,	3,	63.2,	146.546,			5.493,			1.508,			1.508,			5.481,			1.5,			0.907
415,	3,	543.2,	146.59,			5.496,			1.513,			1.513,			5.5,			1.497,			0.891
416,	3,	83.7,	146.597,			5.51,			1.519,			1.519,			5.518,			1.493,			0.897
417,	3,	136.0,	146.613,			5.513,			1.494,			1.494,			5.485,			1.5,			0.909
418,	3,	518.7,	146.655,			5.511,			1.499,			1.499,			5.494,			1.501,			0.899
419,	3,	167.3,	146.657,			5.495,			1.487,			1.487,			5.499,			1.489,			0.901
420,	3,	304.1,	146.707,			5.5,			1.495,			1.495,			5.501,			1.507,			0.887
421,	3,	303.8,	146.712,			5.489,			1.483,			1.483,			5.507,			1.504,			0.907
422,	3,	81.6,	146.795,			5.499,			1.502,			1.502,			5.502,			1.524,			0.895
423,	3,	219.3,	146.84,			5.505,			1.5,			1.5,			5.488,			1.501,			0.897
424,	3,	182.1,	146.855,			5.523,			1.498,			1.498,			5.485,			1.492,			0.899
425,	3,	397.6,	146.863,			5.482,			1.51,			1.51,			5.489,			1.503,			0.899
426,	3,	225.1,	146.865,			5.5,			1.516,			1.516,			5.505,			1.492,			0.905
427,	3,	71.8,	146.889,			5.479,			1.486,			1.486,			5.485,			1.496,			0.904
428,	3,	86.5,	146.895,			5.492,			1.511,			1.511,			5.512,			1.479,			0.896
429,	3,	496.2,	146.935,			5.5,			1.512,			1.512,			5.499,			1.504,			0.909
430,	3,	130.5,	146.949,			5.499,			1.51,			1.51,			5.49,			1.489,			0.9
431,	3,	184.3,	146.949,			5.5,			1.499,			1.499,			5.498,			1.513,			0.907
432,	3,	82.9,	146.961,			5.48,			1.5,			1.5,			5.51,			1.505,			0.896
433,	3,	73.8,	147.003,			5.502,			1.51,			1.51,			5.486,			1.492,			0.895
434,	3,	224.1,	147.006,			5.491,			1.51,			1.51,			5.508,			1.523,			0.897
435,	3,	124.5,	147.048,			5.487,			1.507,			1.507,			5.509,			1.505,			0.893
436,	3,	124.9,	147.055,			5.489,			1.503,			1.503,			5.505,			1.521,			0.902
437,	3,	93.7,	147.101,			5.493,			1.501,			1.501,			5.495,			1.493,			0.903
438,	1,	7.0,	147.113,			1.44,			0.974,			0.974,			1.455,			0.971,			0.5
439,	3,	66.0,	147.139,			5.502,			1.489,			1.489,			5.512,			1.519,			0.902
440,	2,	180.0,	147.162,			2.297,			0.1,			0.1,			2.293,			0.097,			0.05
441,	3,	99.9,	147.189,			5.496,			1.498,			1.498,			5.492,			1.519,			0.901
442,	3,	62.4,	147.205,			5.504,			1.505,			1.505,			5.49,			1.486,			0.903
443,	3,	156.0,	147.21,			5.511,			1.492,			1.492,			5.502,			1.486,			0.901
444,	1,	120.0,	147.275,			1.48,			0.974,			0.974,			1.456,			0.962,			0.502
445,	3,	244.9,	147.29,			5.502,			1.482,			1.482,			5.496,			1.511,			0.899
446,	3,	80.2,	147.326,			5.499,			1.497,			1.497,			5.508,			1.498,			0.903
447,	3,	110.1,	147.369,			5.51,			1.499,			1.499,			5.484,			1.508,			0.901
448,	3,	456.3,	147.412,			5.487,			1.513,			1.513,			5.512,			1.495,			0.897
449,	3,	193.2,	147.418,			5.506,			1.497,			1.497,			5.507,			1.516,			0.902
450,	3,	551.3,	147.448,			5.503,			1.522,			1.522,			5.497,			1.492,			0.903
451,	3,	482.0,	147.486,			5.494,			1.498,			1.498,			5.493,			1.504,			0.902
452,	3,	439.3,	147.545,			5.491,			1.497,			1.497,			5.489,			1.506,			0.905
453,	3,	90.2,	147.551,			5.516,			1.502,			1.502,			5.502,			1.509,			0.909
454,	3,	173.2,	147.555,			5.506,			1.514,			1.514,			5.515,			1.501,			0.896
455,	3,	625.5,	147.582,			5.503,			1.511,			1.511,			5.528,			1.496,			0.909
456,	3,	275.9,	147.627,			5.502,			1.511,			1.511,			5.504,			1.498,			0.901
457,	3,	147.4,	147.657,			5.499,			1.494,			1.494,			5.501,			1.492,			0.901
458,	3,	184.3,	147.68,			5.499,			1.501,			1.501,			5.507,			1.52,			0.904
459,	3,	582.3,	147.692,			5.498,			1.498,			1.498,			5.502,			1.508,			0.901
460,	3,	196.5,	147.704,			5.503,			1.495,			1.495,			5.501,			1.498,			0.901
461,	3,	273.4,	147.73,			5.494,			1.498,			1.498,			5.509,			1.512,			0.902
462,	3,	171.5,	147.794,			5.501,			1.516,			1.516,			5.501,			1.512,			0.902
463,	1,	7.0,	147.837,			1.449,			0.971,			0.971,			1.455,			0.959,			0.501
464,	3,	287.1,	147.846,			5.493,			1.507,			1.507,			5.49,			1.499,			0.899
465,	3,	585.4,	147.859,			5.497,			1.512,			1.512,			5.493,			1.508,			0.902
466,	3,	216.2,	147.863,			5.492,			1.502,			1.502,			5.489,			1.489,			0.896
467,	3,	567.1,	147.865,			5.492,			1.505,			1.505,			5.489,			1.497,			0.902
468,	3,	217.1,	147.914,			5.494,			1.498,			1.498,			5.494,			1.496,			0.901
469,	3,	812.1,	147.915,			5.508,			1.496,			1.496,			5.507,			1.507,			0.902
470,	3,	441.6,	147.925,			5.501,			1.481,			1.481,			5.5,			1.506,			0.902
471,	3,	434.5,	147.951,			5.485,			1.499,			1.499,			5.497,			1.516,			0.904
472,	3,	63.2,	147.981,			5.503,			1.507,			1.507,			5.5,			1.51,			0.904
473,	3,	98.8,	148.009,			5.503,			1.488,			1.488,			5.507,			1.516,			0.898
474,	3,	243.0,	148.039,			5.494,			1.499,			1.499,			5.504,			1.493,			0.899
475,	3,	74.1,	148.064,			5.504,			1.508,			1.508,			5.501,			1.492,			0.892
476,	3,	160.5,	148.078,			5.494,			1.507,			1.507,			5.489,			1.505,			0.899
477,	3,	101.3,	148.138,			5.521,			1.507,			1.507,			5.487,			1.482,			0.897
478,	3,	96.3,	148.144,			5.505,			1.474,			1.474,			5.496,			1.508,			0.912
479,	3,	317.4,	148.174,			5.501,			1.489,			1.489,			5.48,			1.493,			0.902
480,	3,	230.1,	148.196,			5.494,			1.482,			1.482,			5.491,			1.513,			0.906
481,	3,	211.0,	148.204,			5.493,			1.499,			1.499,			5.505,			1.507,			0.91
482,	3,	642.6,	148.218,			5.489,			1.515,			1.515,			5.493,			1.51,			0.899
483,	3,	485.1,	148.239,			5.49,			1.496,			1.496,			5.508,			1.517,			0.895
484,	3,	436.3,	148.273,			5.493,			1.489,			1.489,			5.506,			1.496,			0.906
485,	3,	328.7,	148.287,			5.488,			1.497,			1.497,			5.487,			1.484,			0.902
486,	3,	105.7,	148.345,			5.5,			1.494,			1.494,			5.495,			1.513,			0.901
487,	3,	115.9,	148.358,			5.504,			1.498,			1.498,			5.511,			1.507,			0.893
488,	3,	59.9,	148.387,			5.517,			1.499,			1.499,			5.494,			1.509,			0.895
489,	3,	342.6,	148.436,			5.509,			1.51,			1.51,			5.491,			1.495,			0.905
490,	3,	115.7,	148.502,			5.501,			1.508,			1.508,			5.511,			1.5,			0.899
491,	3,	148.7,	148.521,			5.505,			1.527,			1.527,			5.492,			1.504,			0.896
492,	3,	98.7,	148.602,			5.502,			1.489,			1.489,			5.5,			1.514,			0.904
493,	3,	150.2,	148.615,			5.487,			1.498,			1.498,			5.488,			1.492,			0.889
494,	3,	226.6,	148.622,			5.515,			1.489,			1.489,			5.518,			1.506,			0.908
495,	3,	153.0,	148.664,			5.498,			1.484,			1.484,			5.52,			1.499,			0.895
496,	3,	543.2,	148.673,			5.5,			1.495,			1.495,			5.494,			1.5,			0.901
497,	3,	147.7,	148.721,			5.495,			1.495,			1.495,			5.494,			1.511,			0.894
498,	3,	153.7,	148.746,			5.518,			1.498,			1.498,			5.496,			1.521,			0.901
499,	3,	328.7,	148.763,			5.489,			1.503,			1.503,			5.508,			1.522,			0.892
500,	3,	150.2,	148.773,			5.509,			1.502,			1.502,			5.499,			1.497,			0.901
501,	3,	62.4,	148.822,			5.493,			1.519,			1.519,			5.518,			1.494,			0.9
502,	3,	436.3,	148.833,			5.489,			1.498,			1.498,			5.497,			1.495,			0.898
503,	2,	60.0,	149.413,			2.296,			0.101,			0.101,			2.301,			0.098,			0.05
504,	2,	106.0,	149.69,			2.289,			0.092,			0.092,			2.311,			0.104,			0.05
505,	1,	16.0,	150.296,			1.465,			0.959,			0.959,			1.454,			0.969,			0.5
506,	1,	7.0,	151.151,			1.465,			0.97,			0.97,			1.452,			0.97,			0.5
507,	2,	163.0,	151.252,			2.287,			0.096,			0.096,			2.298,			0.101,			0.05
508,	2,	103.0,	151.312,			2.279,			0.103,			0.103,			2.309,			0.103,			0.052
509,	2,	119.0,	151.649,			2.312,			0.111,			0.111,			2.3,			0.102,			0.05
510,	1,	157.0,	151.793,			1.462,			0.977,			0.977,			1.463,			0.969,			0.5
511,	2,	98.0,	153.985,			2.315,			0.092,			0.092,			2.29,			0.098,			0.05
512,	1,	146.0,	154.359,			1.464,			0.982,			0.982,			1.462,			0.972,			0.501
513,	1,	6.0,	154.53,			1.464,			0.963,			0.963,			1.473,			0.967,			0.501
514,	1,	126.0,	154.613,			1.464,			0.979,			0.979,			1.466,			0.962,			0.501
515,	1,	214.0,	154.71,			1.476,			0.969,			0.969,			1.469,			0.965,			0.498
516,	1,	7.0,	154.809,			1.466,			0.997,			0.997,			1.456,			0.983,			0.501
517,	1,	44.0,	155.25,			1.454,			0.978,			0.978,			1.474,			0.976,			0.5
518,	1,	126.0,	155.398,			1.452,			0.975,			0.975,			1.452,			0.979,			0.502
519,	2,	127.0,	155.483,			2.312,			0.099,			0.099,			2.295,			0.11,			0.051
520,	1,	6.0,	155.7,			1.448,			0.98,			0.98,			1.462,			0.951,			0.502
521,	1,	7.0,	156.096,			1.458,			0.988,			0.988,			1.453,			0.978,			0.499
522,	1,	7.0,	157.359,			1.477,			0.976,			0.976,			1.458,			0.964,			0.499
523,	1,	6.0,	157.612,			1.47,			0.977,			0.977,			1.47,			0.982,			0.5
524,	1,	498.0,	157.678,			1.453,			0.952,			0.952,			1.447,			0.984,			0.5
525,	1,	6.0,	158.179,			1.453,			0.966,			0.966,			1.46,			0.967,			0.501
526,	1,	103.0,	158.481,			1.459,			0.971,			0.971,			1.429,			0.965,			0.499
527,	1,	49.0,	158.671,			1.448,			0.975,			0.975,			1.472,			0.971,			0.501
528,	1,	7.0,	158.775,			1.467,			0.968,			0.968,			1.472,			0.955,			0.5
529,	1,	126.0,	158.873,			1.452,			0.974,			0.974,			1.44,			0.984,			0.501
530,	1,	7.0,	159.114,			1.452,			0.969,			0.969,			1.442,			0.963,			0.499
531,	1,	44.0,	159.35,			1.435,			0.969,			0.969,			1.44,			0.958,			0.5
532,	1,	16.0,	159.712,			1.47,			0.95,			0.95,			1.472,			0.975,			0.5
533,	2,	58.0,	159.743,			2.299,			0.095,			0.095,			2.302,			0.101,			0.05
534,	2,	130.0,	160.119,			2.278,			0.103,			0.103,			2.3,			0.095,			0.049
535,	1,	90.0,	160.392,			1.459,			0.961,			0.961,			1.472,			0.962,			0.5
536,	1,	44.0,	160.686,			1.468,			0.955,			0.955,			1.453,			0.952,			0.501
537,	1,	90.0,	160.822,			1.467,			0.967,			0.967,			1.451,			0.967,			0.501
538,	1,	16.0,	161.08,			1.452,			0.968,			0.968,			1.445,			0.967,			0.5
539,	2,	206.0,	161.19,			2.305,			0.1,			0.1,			2.297,			0.092,			0.05
540,	1,	126.0,	161.336,			1.448,			0.972,			0.972,			1.458,			0.964,			0.498
541,	1,	7.0,	161.893,			1.453,			0.975,			0.975,			1.462,			0.96,			0.5
542,	1,	498.0,	161.965,			1.424,			0.981,			0.981,			1.476,			0.974,			0.501
543,	2,	122.0,	163.251,			2.293,			0.094,			0.094,			2.308,			0.11,			0.05
544,	1,	157.0,	163.458,			1.457,			0.96,			0.96,			1.458,			0.961,			0.5
545,	1,	126.0,	163.986,			1.448,			0.957,			0.957,			1.447,			0.965,			0.501
546,	2,	199.0,	164.057,			2.296,			0.1,			0.1,			2.297,			0.098,			0.05
547,	1,	387.0,	164.596,			1.46,			0.963,			0.963,			1.463,			0.97,			0.5
548,	1,	447.0,	164.615,			1.453,			0.974,			0.974,			1.464,			0.979,			0.5
549,	1,	103.0,	165.135,			1.468,			0.964,			0.964,			1.472,			0.981,			0.501
550,	2,	206.0,	165.215,			2.313,			0.1,			0.1,			2.298,			0.098,			0.049
551,	1,	10.0,	165.246,			1.446,			0.978,			0.978,			1.449,			0.98,			0.5
552,	2,	130.0,	165.311,			2.285,			0.106,			0.106,			2.289,			0.106,			0.05
553,	1,	512.0,	165.362,			1.455,			0.957,			0.957,			1.448,			0.982,			0.498
554,	2,	104.0,	165.393,			2.312,			0.094,			0.094,			2.288,			0.098,			0.05
555,	2,	62.0,	165.694,			2.292,			0.095,			0.095,			2.32,			0.103,			0.05
556,	2,	101.0,	165.982,			2.294,			0.109,			0.109,			2.297,			0.091,			0.049
557,	1,	30.0,	166.066,			1.47,			0.962,			0.962,			1.469,			0.982,			0.5
558,	1,	447.0,	166.255,			1.459,			0.981,			0.981,			1.467,			0.96,			0.501
559,	1,	7.0,	166.772,			1.46,			0.949,			0.949,			1.471,			0.977,			0.499
560,	2,	122.0,	167.141,			2.304,			0.107,			0.107,			2.294,			0.097,			0.05
561,	2,	91.0,	167.907,			2.307,			0.095,			0.095,			2.278,			0.097,			0.051
562,	1,	49.0,	167.939,			1.462,			0.982,			0.982,			1.455,			0.975,			0.501
563,	2,	187.0,	168.055,			2.305,			0.096,			0.096,			2.311,			0.098,			0.05
564,	2,	171.0,	168.56,			2.286,			0.095,			0.095,			2.274,			0.096,			0.048
565,	2,	237.0,	170.059,			2.298,			0.095,			0.095,			2.301,			0.105,			0.049
566,	1,	6.0,	170.102,			1.463,			0.971,			0.971,			1.458,			0.983,			0.5
567,	1,	169.0,	170.53,			1.472,			0.977,			0.977,			1.452,			0.98,			0.499
568,	1,	103.0,	170.609,			1.456,			0.982,			0.982,			1.463,			0.968,			0.501
569,	2,	129.0,	170.872,			2.316,			0.095,			0.095,			2.302,			0.098,			0.051
570,	1,	7.0,	171.514,			1.464,			0.965,			0.965,			1.464,			0.958,			0.5
571,	1,	6.0,	171.93,			1.446,			0.978,			0.978,			1.469,			0.949,			0.499
572,	1,	157.0,	171.97,			1.461,			0.974,			0.974,			1.463,			0.948,			0.499
573,	1,	95.0,	172.903,			1.47,			0.968,			0.968,			1.455,			0.953,			0.499
574,	1,	559.0,	173.219,			1.469,			0.989,			0.989,			1.459,			0.972,			0.5
575,	1,	7.0,	173.763,			1.468,			0.979,			0.979,			1.491,			0.968,			0.498
576,	2,	181.0,	173.872,			2.308,			0.096,			0.096,			2.308,			0.096,			0.049
577,	1,	146.0,	174.055,			1.451,			0.961,			0.961,			1.478,			0.98,			0.501
578,	1,	498.0,	174.277,			1.46,			0.988,			0.988,			1.467,			0.983,			0.501
579,	1,	103.0,	174.339,			1.454,			0.968,			0.968,			1.482,			0.963,			0.499
580,	1,	103.0,	175.487,			1.448,			0.975,			0.975,			1.461,			0.961,			0.499
581,	1,	16.0,	176.22,			1.468,			0.978,			0.978,			1.457,			0.971,			0.5
582,	1,	126.0,	176.624,			1.45,			0.965,			0.965,			1.447,			0.965,			0.499
583,	2,	107.0,	176.88,			2.294,			0.091,			0.091,			2.302,			0.095,			0.05
584,	1,	126.0,	176.979,			1.469,			0.964,			0.964,			1.469,			0.995,			0.5
585,	2,	237.0,	177.04,			2.299,			0.102,			0.102,			2.315,			0.097,			0.049
586,	1,	157.0,	177.18,			1.458,			0.977,			0.977,			1.477,			0.961,			0.501
587,	1,	44.0,	177.225,			1.465,			0.964,			0.964,			1.46,			0.976,			0.499
588,	1,	10.0,	177.417,			1.448,			0.962,			0.962,			1.441,			0.972,			0.5
589,	1,	7.0,	177.459,			1.451,			0.963,			0.963,			1.477,			0.961,			0.501
590,	2,	121.0,	177.795,			2.291,			0.095,			0.095,			2.314,			0.095,			0.05
591,	1,	126.0,	178.051,			1.482,			0.978,			0.978,			1.464,			0.96,			0.5
592,	1,	498.0,	178.49,			1.456,			0.983,			0.983,			1.456,			0.971,			0.5
593,	1,	16.0,	178.611,			1.442,			0.965,			0.965,			1.459,			0.968,			0.501
594,	1,	90.0,	180.428,			1.457,			0.973,			0.973,			1.463,			0.982,			0.499
595,	2,	174.0,	181.028,			2.291,			0.099,			0.099,			2.29,			0.101,			0.049
596,	2,	147.0,	181.091,			2.292,			0.095,			0.095,			2.314,			0.103,			0.052
597,	1,	95.0,	181.276,			1.439,			0.974,			0.974,			1.477,			0.964,			0.501
598,	2,	128.0,	181.308,			2.302,			0.11,			0.11,			2.301,			0.096,			0.049
599,	1,	30.0,	181.421,			1.464,			0.967,			0.967,			1.455,			0.961,			0.5
600,	1,	90.0,	182.83,			1.466,			0.966,			0.966,			1.467,			0.975,			0.499
601,	1,	16.0,	182.876,			1.443,			0.981,			0.981,			1.446,			0.963,			0.498
602,	1,	7.0,	183.321,			1.452,			0.951,			0.951,			1.436,			0.965,			0.5
603,	2,	209.0,	184.221,			2.305,			0.112,			0.112,			2.299,			0.107,			0.051
604,	1,	7.0,	184.654,			1.456,			0.979,			0.979,			1.47,			0.958,			0.501
605,	1,	44.0,	185.762,			1.457,			0.972,			0.972,			1.448,			0.977,			0.501
606,	1,	6.0,	185.929,			1.47,			0.976,			0.976,			1.456,			0.977,			0.501
607,	1,	146.0,	186.049,			1.46,			0.964,			0.964,			1.474,			0.97,			0.502
608,	2,	227.0,	186.211,			2.313,			0.095,			0.095,			2.299,			0.098,			0.05
609,	1,	6.0,	187.605,			1.456,			0.99,			0.99,			1.455,			0.965,			0.5
610,	1,	379.0,	188.066,			1.463,			0.98,			0.98,			1.47,			0.973,			0.501
611,	2,	259.0,	188.326,			2.3,			0.105,			0.105,			2.277,			0.102,			0.049
612,	1,	6.0,	188.614,			1.458,			0.966,			0.966,			1.454,			0.978,			0.501
613,	2,	117.0,	188.981,			2.287,			0.095,			0.095,			2.286,			0.108,			0.051
614,	1,	59.0,	189.687,			1.457,			0.969,			0.969,			1.471,			0.974,			0.502
615,	2,	43.0,	189.887,			2.31,			0.096,			0.096,			2.303,			0.093,			0.05
616,	2,	165.0,	190.077,			2.31,			0.106,			0.106,			2.305,			0.105,			0.051
