#, task_type_id, size, arrival_time,	execution_time_cpu,	execution_time_gpu,	execution_time_CLOUD
1,	2,	170.0,	0.0,			2.305,			0.098,			0.098,			2.291,			0.103,			0.048
308,	3,	121.0,	106.343,			5.506,			1.499,			1.499,			5.508,			1.483,			0.899
309,	3,	244.0,	106.375,			5.5,			1.507,			1.507,			5.511,			1.507,			0.888
310,	3,	544.3,	106.377,			5.504,			1.497,			1.497,			5.496,			1.505,			0.892
311,	3,	653.4,	106.424,			5.506,			1.512,			1.512,			5.503,			1.496,			0.888
312,	3,	419.5,	106.425,			5.495,			1.499,			1.499,			5.49,			1.496,			0.907
313,	3,	77.4,	106.545,			5.496,			1.487,			1.487,			5.497,			1.505,			0.902
314,	3,	362.9,	106.596,			5.491,			1.496,			1.496,			5.507,			1.491,			0.908
315,	3,	290.7,	106.62,			5.502,			1.486,			1.486,			5.501,			1.496,			0.903
316,	3,	61.2,	106.621,			5.494,			1.484,			1.484,			5.508,			1.494,			0.899
317,	3,	321.2,	106.645,			5.513,			1.502,			1.502,			5.5,			1.531,			0.9
318,	2,	174.0,	106.759,			2.286,			0.094,			0.094,			2.305,			0.097,			0.051
319,	3,	141.6,	106.763,			5.489,			1.486,			1.486,			5.492,			1.487,			0.9
320,	3,	214.0,	106.768,			5.504,			1.512,			1.512,			5.492,			1.498,			0.902
321,	3,	585.4,	106.79,			5.501,			1.501,			1.501,			5.512,			1.493,			0.904
322,	1,	512.0,	106.797,			1.473,			0.969,			0.969,			1.461,			1.005,			0.502
323,	3,	102.0,	106.806,			5.494,			1.486,			1.486,			5.474,			1.489,			0.904
324,	3,	459.9,	106.81,			5.507,			1.489,			1.489,			5.493,			1.5,			0.899
325,	3,	231.5,	106.85,			5.509,			1.497,			1.497,			5.491,			1.485,			0.899
326,	3,	156.8,	106.861,			5.508,			1.491,			1.491,			5.511,			1.518,			0.9
327,	3,	136.0,	106.867,			5.507,			1.517,			1.517,			5.504,			1.5,			0.902
328,	3,	147.0,	106.882,			5.492,			1.514,			1.514,			5.503,			1.496,			0.908
329,	3,	624.8,	106.9,			5.5,			1.494,			1.494,			5.508,			1.496,			0.903
330,	3,	147.9,	106.904,			5.495,			1.495,			1.495,			5.505,			1.489,			0.904
331,	3,	67.4,	106.911,			5.502,			1.504,			1.504,			5.483,			1.531,			0.908
332,	3,	259.9,	106.92,			5.505,			1.489,			1.489,			5.507,			1.506,			0.907
333,	3,	62.6,	106.923,			5.491,			1.501,			1.501,			5.487,			1.52,			0.905
334,	3,	130.1,	106.932,			5.503,			1.507,			1.507,			5.509,			1.496,			0.898
335,	3,	407.0,	106.936,			5.511,			1.492,			1.492,			5.502,			1.512,			0.902
336,	1,	7.0,	106.939,			1.456,			0.967,			0.967,			1.469,			0.947,			0.501
337,	3,	184.8,	106.952,			5.493,			1.509,			1.509,			5.507,			1.49,			0.902
338,	1,	447.0,	106.975,			1.451,			0.975,			0.975,			1.462,			0.984,			0.499
339,	3,	73.7,	107.095,			5.497,			1.492,			1.492,			5.505,			1.502,			0.903
340,	3,	92.6,	107.129,			5.491,			1.502,			1.502,			5.514,			1.494,			0.897
341,	3,	180.5,	107.206,			5.502,			1.53,			1.53,			5.508,			1.498,			0.899
342,	3,	180.4,	107.222,			5.501,			1.494,			1.494,			5.495,			1.51,			0.909
343,	3,	119.9,	107.225,			5.508,			1.497,			1.497,			5.492,			1.496,			0.898
344,	1,	59.0,	107.228,			1.456,			0.964,			0.964,			1.441,			0.97,			0.499
345,	3,	435.1,	107.238,			5.493,			1.505,			1.505,			5.504,			1.496,			0.903
346,	3,	211.0,	107.308,			5.5,			1.502,			1.502,			5.51,			1.484,			0.893
347,	3,	81.6,	107.37,			5.504,			1.5,			1.5,			5.503,			1.509,			0.904
348,	3,	80.2,	107.385,			5.496,			1.492,			1.492,			5.501,			1.505,			0.906
349,	3,	523.0,	107.452,			5.49,			1.494,			1.494,			5.491,			1.497,			0.903
350,	3,	329.5,	107.517,			5.504,			1.5,			1.5,			5.496,			1.503,			0.904
351,	3,	401.5,	107.52,			5.499,			1.505,			1.505,			5.51,			1.484,			0.888
352,	3,	217.1,	107.537,			5.502,			1.497,			1.497,			5.496,			1.484,			0.898
353,	3,	102.0,	107.569,			5.496,			1.497,			1.497,			5.483,			1.5,			0.893
354,	3,	447.3,	107.59,			5.512,			1.494,			1.494,			5.487,			1.499,			0.902
355,	3,	277.1,	107.601,			5.5,			1.506,			1.506,			5.498,			1.492,			0.909
356,	3,	113.8,	107.646,			5.499,			1.496,			1.496,			5.498,			1.5,			0.895
357,	3,	152.9,	107.699,			5.506,			1.507,			1.507,			5.485,			1.5,			0.903
358,	3,	152.7,	107.702,			5.491,			1.507,			1.507,			5.508,			1.526,			0.908
359,	3,	96.3,	107.708,			5.497,			1.481,			1.481,			5.508,			1.494,			0.901
360,	3,	150.2,	107.77,			5.475,			1.497,			1.497,			5.505,			1.495,			0.903
361,	3,	321.2,	107.8,			5.504,			1.476,			1.476,			5.496,			1.499,			0.901
362,	3,	56.6,	107.809,			5.502,			1.506,			1.506,			5.51,			1.489,			0.898
363,	3,	145.1,	107.849,			5.501,			1.517,			1.517,			5.495,			1.497,			0.896
364,	3,	242.7,	107.868,			5.489,			1.495,			1.495,			5.497,			1.493,			0.912
365,	3,	211.0,	107.906,			5.505,			1.493,			1.493,			5.507,			1.505,			0.904
366,	1,	120.0,	107.978,			1.449,			0.971,			0.971,			1.455,			0.977,			0.501
367,	3,	567.1,	107.994,			5.497,			1.501,			1.501,			5.51,			1.504,			0.891
368,	3,	212.6,	108.001,			5.501,			1.498,			1.498,			5.496,			1.5,			0.892
369,	3,	130.4,	108.01,			5.497,			1.502,			1.502,			5.496,			1.51,			0.892
370,	3,	229.9,	108.016,			5.49,			1.5,			1.5,			5.496,			1.491,			0.909
371,	3,	330.9,	108.043,			5.502,			1.497,			1.497,			5.496,			1.507,			0.905
372,	3,	195.7,	108.083,			5.522,			1.505,			1.505,			5.482,			1.485,			0.9
373,	3,	131.6,	108.11,			5.507,			1.502,			1.502,			5.5,			1.495,			0.899
374,	3,	388.8,	108.147,			5.525,			1.496,			1.496,			5.491,			1.512,			0.899
375,	3,	106.0,	108.174,			5.499,			1.523,			1.523,			5.511,			1.51,			0.9
376,	3,	163.8,	108.206,			5.496,			1.492,			1.492,			5.495,			1.515,			0.898
377,	3,	469.8,	108.241,			5.51,			1.501,			1.501,			5.479,			1.49,			0.898
378,	3,	287.7,	108.245,			5.495,			1.499,			1.499,			5.485,			1.49,			0.904
379,	3,	152.9,	108.272,			5.517,			1.501,			1.501,			5.492,			1.499,			0.902
380,	3,	212.6,	108.273,			5.494,			1.5,			1.5,			5.494,			1.505,			0.885
381,	3,	204.0,	108.275,			5.501,			1.499,			1.499,			5.491,			1.503,			0.909
382,	3,	413.0,	108.279,			5.504,			1.527,			1.527,			5.5,			1.511,			0.894
383,	1,	169.0,	108.644,			1.456,			0.956,			0.956,			1.46,			0.984,			0.5
384,	1,	49.0,	108.792,			1.444,			0.962,			0.962,			1.449,			0.982,			0.5
385,	1,	6.0,	109.122,			1.473,			0.967,			0.967,			1.485,			0.979,			0.501
386,	1,	126.0,	109.672,			1.462,			0.972,			0.972,			1.465,			0.963,			0.501
387,	1,	28.0,	109.783,			1.449,			0.968,			0.968,			1.468,			0.972,			0.499
388,	2,	122.0,	110.55,			2.282,			0.101,			0.101,			2.297,			0.093,			0.049
389,	1,	13.0,	112.138,			1.454,			0.97,			0.97,			1.459,			0.964,			0.501
390,	1,	157.0,	112.269,			1.457,			0.949,			0.949,			1.458,			0.969,			0.5
391,	1,	44.0,	112.921,			1.467,			0.974,			0.974,			1.457,			0.964,			0.501
392,	1,	157.0,	114.059,			1.474,			0.972,			0.972,			1.457,			0.982,			0.5
393,	1,	59.0,	114.814,			1.458,			0.977,			0.977,			1.447,			0.961,			0.502
394,	1,	498.0,	115.144,			1.465,			0.975,			0.975,			1.447,			0.979,			0.5
395,	1,	7.0,	115.374,			1.467,			0.976,			0.976,			1.456,			0.979,			0.499
396,	2,	212.0,	116.818,			2.288,			0.102,			0.102,			2.282,			0.101,			0.049
397,	2,	187.0,	117.08,			2.31,			0.099,			0.099,			2.288,			0.097,			0.048
398,	2,	102.0,	117.564,			2.302,			0.1,			0.1,			2.281,			0.1,			0.049
399,	1,	44.0,	117.964,			1.469,			0.995,			0.995,			1.46,			0.969,			0.498
400,	1,	498.0,	118.159,			1.461,			0.972,			0.972,			1.467,			0.961,			0.501
401,	1,	103.0,	118.389,			1.447,			0.968,			0.968,			1.457,			0.974,			0.5
402,	1,	169.0,	119.156,			1.458,			0.978,			0.978,			1.447,			0.945,			0.5
403,	1,	387.0,	119.681,			1.459,			0.982,			0.982,			1.451,			0.983,			0.501
404,	1,	447.0,	120.125,			1.475,			0.971,			0.971,			1.467,			0.959,			0.497
405,	1,	214.0,	120.711,			1.464,			0.982,			0.982,			1.462,			0.98,			0.5
406,	1,	28.0,	121.112,			1.461,			0.964,			0.964,			1.453,			0.981,			0.501
407,	1,	90.0,	122.419,			1.465,			0.979,			0.979,			1.478,			0.976,			0.5
408,	2,	214.0,	122.585,			2.306,			0.099,			0.099,			2.314,			0.093,			0.052
409,	1,	49.0,	122.598,			1.459,			0.979,			0.979,			1.451,			0.971,			0.5
410,	1,	120.0,	122.6,			1.447,			0.964,			0.964,			1.464,			0.971,			0.499
411,	1,	10.0,	122.711,			1.468,			0.983,			0.983,			1.47,			0.978,			0.501
412,	1,	7.0,	122.801,			1.467,			0.956,			0.956,			1.457,			0.953,			0.5
413,	1,	30.0,	123.408,			1.447,			0.982,			0.982,			1.454,			0.974,			0.5
414,	2,	96.0,	125.202,			2.296,			0.092,			0.092,			2.3,			0.103,			0.049
415,	1,	512.0,	125.772,			1.446,			0.971,			0.971,			1.462,			0.956,			0.5
416,	1,	7.0,	126.056,			1.443,			0.97,			0.97,			1.458,			0.975,			0.5
417,	1,	49.0,	126.755,			1.462,			0.978,			0.978,			1.456,			0.973,			0.501
418,	1,	30.0,	126.78,			1.457,			0.983,			0.983,			1.457,			0.965,			0.5
419,	1,	7.0,	127.185,			1.491,			0.972,			0.972,			1.464,			0.96,			0.5
420,	2,	269.0,	127.754,			2.303,			0.093,			0.093,			2.293,			0.102,			0.049
421,	1,	44.0,	127.814,			1.456,			0.953,			0.953,			1.447,			0.959,			0.5
422,	1,	512.0,	127.986,			1.453,			0.981,			0.981,			1.453,			0.965,			0.5
423,	1,	7.0,	128.603,			1.477,			0.971,			0.971,			1.468,			0.968,			0.499
424,	1,	169.0,	128.702,			1.448,			0.98,			0.98,			1.447,			0.96,			0.502
425,	1,	95.0,	128.948,			1.449,			0.957,			0.957,			1.461,			0.956,			0.502
426,	2,	156.0,	129.219,			2.325,			0.101,			0.101,			2.311,			0.096,			0.052
427,	1,	6.0,	129.252,			1.452,			0.963,			0.963,			1.451,			0.965,			0.5
428,	1,	59.0,	130.092,			1.461,			0.971,			0.971,			1.457,			0.959,			0.5
429,	2,	172.0,	130.108,			2.288,			0.096,			0.096,			2.304,			0.105,			0.047
430,	1,	16.0,	130.431,			1.479,			0.969,			0.969,			1.459,			0.965,			0.499
431,	1,	44.0,	130.961,			1.476,			0.968,			0.968,			1.451,			0.952,			0.5
432,	1,	28.0,	131.307,			1.465,			0.97,			0.97,			1.444,			0.99,			0.499
433,	1,	44.0,	131.583,			1.443,			0.987,			0.987,			1.449,			0.971,			0.499
434,	2,	125.0,	131.98,			2.303,			0.099,			0.099,			2.286,			0.099,			0.05
435,	1,	44.0,	132.113,			1.47,			0.971,			0.971,			1.457,			0.965,			0.5
436,	1,	214.0,	132.151,			1.465,			0.982,			0.982,			1.443,			0.972,			0.5
437,	1,	49.0,	132.937,			1.463,			0.967,			0.967,			1.447,			0.95,			0.5
438,	1,	16.0,	134.384,			1.456,			0.979,			0.979,			1.469,			0.962,			0.499
439,	2,	76.0,	134.401,			2.303,			0.095,			0.095,			2.276,			0.09,			0.05
440,	1,	44.0,	134.554,			1.444,			0.962,			0.962,			1.461,			0.982,			0.498
441,	2,	106.0,	134.813,			2.295,			0.1,			0.1,			2.308,			0.106,			0.049
442,	1,	498.0,	135.588,			1.474,			0.983,			0.983,			1.44,			0.984,			0.5
443,	2,	162.0,	135.72,			2.299,			0.1,			0.1,			2.292,			0.109,			0.05
444,	2,	150.0,	135.816,			2.302,			0.106,			0.106,			2.276,			0.1,			0.049
445,	1,	214.0,	135.848,			1.462,			0.959,			0.959,			1.466,			0.952,			0.499
446,	1,	95.0,	137.106,			1.457,			0.947,			0.947,			1.463,			0.983,			0.5
447,	1,	10.0,	137.185,			1.48,			0.963,			0.963,			1.468,			0.972,			0.5
448,	1,	387.0,	137.334,			1.45,			0.968,			0.968,			1.462,			0.977,			0.501
449,	1,	10.0,	137.499,			1.454,			0.969,			0.969,			1.43,			0.98,			0.499
450,	2,	142.0,	139.345,			2.3,			0.094,			0.094,			2.309,			0.093,			0.051
451,	2,	131.0,	140.411,			2.294,			0.102,			0.102,			2.307,			0.105,			0.049
452,	1,	49.0,	141.297,			1.471,			0.988,			0.988,			1.457,			0.99,			0.501
453,	2,	226.0,	141.465,			2.303,			0.095,			0.095,			2.294,			0.1,			0.049
454,	1,	90.0,	141.753,			1.446,			0.96,			0.96,			1.459,			0.981,			0.5
455,	1,	512.0,	141.792,			1.454,			0.983,			0.983,			1.457,			0.993,			0.5
456,	1,	379.0,	142.679,			1.425,			0.969,			0.969,			1.473,			0.979,			0.501
457,	1,	6.0,	143.021,			1.454,			0.953,			0.953,			1.451,			0.968,			0.501
458,	1,	447.0,	143.061,			1.448,			0.962,			0.962,			1.456,			0.98,			0.5
459,	1,	447.0,	143.952,			1.453,			0.99,			0.99,			1.448,			0.977,			0.499
460,	1,	6.0,	145.015,			1.451,			0.956,			0.956,			1.445,			0.976,			0.501
461,	2,	110.0,	145.5,			2.285,			0.107,			0.107,			2.302,			0.099,			0.05
462,	1,	49.0,	146.112,			1.459,			0.975,			0.975,			1.465,			0.949,			0.499
463,	1,	16.0,	146.8,			1.464,			0.969,			0.969,			1.456,			0.968,			0.499
464,	2,	100.0,	147.461,			2.323,			0.087,			0.087,			2.286,			0.098,			0.048
465,	2,	338.0,	147.494,			2.289,			0.1,			0.1,			2.284,			0.094,			0.05
466,	1,	120.0,	147.937,			1.446,			0.971,			0.971,			1.47,			0.975,			0.499
467,	1,	28.0,	147.994,			1.446,			0.975,			0.975,			1.454,			0.98,			0.5
468,	1,	498.0,	148.507,			1.455,			0.959,			0.959,			1.474,			0.984,			0.502
469,	2,	239.0,	148.768,			2.301,			0.097,			0.097,			2.312,			0.098,			0.052
470,	1,	120.0,	148.974,			1.464,			0.938,			0.938,			1.45,			0.969,			0.5
471,	1,	447.0,	149.13,			1.453,			0.967,			0.967,			1.473,			0.959,			0.502
472,	1,	44.0,	149.426,			1.468,			0.968,			0.968,			1.459,			0.968,			0.503
473,	2,	233.0,	149.468,			2.305,			0.1,			0.1,			2.301,			0.103,			0.051
474,	2,	112.0,	149.741,			2.307,			0.098,			0.098,			2.325,			0.102,			0.049
475,	2,	135.0,	150.049,			2.307,			0.098,			0.098,			2.307,			0.106,			0.051
476,	1,	157.0,	150.43,			1.451,			0.954,			0.954,			1.448,			0.987,			0.498
477,	1,	559.0,	150.601,			1.468,			0.976,			0.976,			1.451,			0.952,			0.5
478,	2,	166.0,	150.607,			2.306,			0.1,			0.1,			2.291,			0.093,			0.049
479,	1,	7.0,	150.728,			1.459,			0.971,			0.971,			1.477,			0.982,			0.5
480,	1,	44.0,	150.728,			1.464,			0.974,			0.974,			1.453,			0.972,			0.5
481,	2,	174.0,	150.82,			2.301,			0.099,			0.099,			2.291,			0.102,			0.048
482,	2,	137.0,	150.849,			2.299,			0.108,			0.108,			2.306,			0.096,			0.05
483,	2,	125.0,	152.78,			2.311,			0.1,			0.1,			2.292,			0.101,			0.049
484,	1,	6.0,	152.933,			1.463,			0.963,			0.963,			1.472,			0.972,			0.501
485,	2,	239.0,	153.983,			2.312,			0.093,			0.093,			2.299,			0.108,			0.05
486,	1,	103.0,	154.141,			1.464,			0.954,			0.954,			1.472,			0.969,			0.499
487,	1,	30.0,	154.91,			1.48,			0.959,			0.959,			1.471,			0.966,			0.5
488,	2,	50.0,	154.956,			2.306,			0.1,			0.1,			2.302,			0.094,			0.051
489,	2,	214.0,	155.176,			2.288,			0.098,			0.098,			2.297,			0.096,			0.05
490,	1,	103.0,	155.266,			1.458,			0.98,			0.98,			1.459,			0.975,			0.5
491,	1,	95.0,	155.616,			1.457,			0.983,			0.983,			1.46,			0.964,			0.501
492,	1,	512.0,	155.67,			1.45,			0.955,			0.955,			1.456,			0.974,			0.501
493,	1,	103.0,	155.756,			1.463,			0.964,			0.964,			1.456,			0.984,			0.5
494,	1,	169.0,	156.244,			1.468,			0.966,			0.966,			1.469,			0.971,			0.499
495,	2,	50.0,	156.756,			2.314,			0.106,			0.106,			2.296,			0.108,			0.049
496,	1,	447.0,	157.682,			1.458,			0.973,			0.973,			1.459,			0.964,			0.5
497,	2,	243.0,	158.559,			2.31,			0.103,			0.103,			2.306,			0.1,			0.05
498,	1,	103.0,	158.628,			1.457,			0.966,			0.966,			1.474,			0.965,			0.501
499,	1,	30.0,	158.95,			1.461,			0.981,			0.981,			1.464,			0.98,			0.5
500,	1,	387.0,	160.02,			1.456,			0.986,			0.986,			1.467,			0.968,			0.5
501,	1,	512.0,	160.224,			1.455,			0.966,			0.966,			1.452,			0.975,			0.5
502,	1,	44.0,	160.735,			1.468,			0.953,			0.953,			1.455,			0.978,			0.5
503,	1,	498.0,	160.973,			1.443,			0.971,			0.971,			1.494,			0.949,			0.499
504,	2,	141.0,	161.781,			2.3,			0.11,			0.11,			2.282,			0.1,			0.049
505,	1,	214.0,	162.845,			1.47,			0.976,			0.976,			1.457,			0.966,			0.501
506,	2,	109.0,	162.98,			2.296,			0.105,			0.105,			2.292,			0.1,			0.05
507,	1,	6.0,	163.096,			1.46,			0.965,			0.965,			1.446,			0.962,			0.501
508,	1,	7.0,	163.888,			1.464,			0.958,			0.958,			1.425,			0.973,			0.499
509,	1,	146.0,	164.294,			1.462,			0.978,			0.978,			1.458,			0.954,			0.501
510,	2,	58.0,	164.817,			2.294,			0.105,			0.105,			2.298,			0.098,			0.05
511,	2,	38.0,	165.313,			2.299,			0.099,			0.099,			2.289,			0.093,			0.05
512,	1,	59.0,	165.401,			1.448,			0.979,			0.979,			1.458,			0.985,			0.501
513,	2,	118.0,	165.929,			2.304,			0.095,			0.095,			2.319,			0.106,			0.048
514,	2,	69.0,	166.346,			2.295,			0.102,			0.102,			2.325,			0.106,			0.05
515,	2,	139.0,	167.444,			2.302,			0.094,			0.094,			2.293,			0.105,			0.051
516,	2,	80.0,	167.598,			2.309,			0.097,			0.097,			2.302,			0.105,			0.049
517,	1,	95.0,	168.005,			1.457,			0.982,			0.982,			1.45,			0.974,			0.5
518,	2,	106.0,	168.069,			2.309,			0.106,			0.106,			2.3,			0.099,			0.051
519,	1,	146.0,	168.114,			1.458,			0.979,			0.979,			1.447,			0.977,			0.5
520,	2,	113.0,	168.399,			2.3,			0.1,			0.1,			2.303,			0.099,			0.048
521,	2,	176.0,	168.48,			2.295,			0.094,			0.094,			2.309,			0.105,			0.051
522,	1,	7.0,	168.545,			1.449,			0.97,			0.97,			1.458,			0.976,			0.499
523,	1,	498.0,	168.618,			1.474,			0.976,			0.976,			1.465,			0.979,			0.5
524,	1,	7.0,	168.947,			1.482,			0.969,			0.969,			1.466,			0.975,			0.499
525,	2,	79.0,	169.009,			2.286,			0.102,			0.102,			2.303,			0.097,			0.049
526,	2,	144.0,	169.264,			2.307,			0.099,			0.099,			2.292,			0.104,			0.049
527,	1,	7.0,	169.411,			1.461,			0.967,			0.967,			1.467,			0.997,			0.5
528,	1,	44.0,	169.557,			1.45,			0.969,			0.969,			1.462,			0.963,			0.5
529,	1,	379.0,	169.998,			1.457,			0.982,			0.982,			1.465,			0.959,			0.5
530,	1,	559.0,	170.094,			1.446,			0.972,			0.972,			1.464,			0.965,			0.499
531,	1,	146.0,	170.399,			1.475,			0.963,			0.963,			1.465,			0.976,			0.501
532,	1,	169.0,	170.969,			1.466,			0.966,			0.966,			1.468,			0.988,			0.5
533,	2,	72.0,	171.08,			2.303,			0.1,			0.1,			2.296,			0.102,			0.05
534,	2,	164.0,	171.5,			2.296,			0.101,			0.101,			2.302,			0.093,			0.049
535,	2,	155.0,	172.404,			2.306,			0.099,			0.099,			2.308,			0.091,			0.05
536,	1,	379.0,	173.087,			1.448,			0.966,			0.966,			1.446,			0.975,			0.498
537,	2,	58.0,	173.299,			2.301,			0.099,			0.099,			2.279,			0.099,			0.05
538,	1,	559.0,	173.43,			1.468,			0.968,			0.968,			1.457,			0.968,			0.501
539,	1,	103.0,	173.44,			1.451,			0.98,			0.98,			1.453,			0.968,			0.5
540,	1,	28.0,	173.673,			1.475,			0.984,			0.984,			1.462,			0.967,			0.501
541,	1,	90.0,	174.224,			1.469,			0.969,			0.969,			1.462,			0.948,			0.501
542,	1,	95.0,	174.659,			1.474,			0.963,			0.963,			1.462,			0.973,			0.5
543,	1,	16.0,	174.777,			1.457,			0.962,			0.962,			1.448,			0.976,			0.501
544,	1,	49.0,	175.454,			1.454,			0.983,			0.983,			1.459,			0.965,			0.5
545,	1,	103.0,	175.52,			1.468,			0.956,			0.956,			1.46,			0.972,			0.498
546,	1,	146.0,	175.594,			1.449,			0.954,			0.954,			1.444,			0.976,			0.5
547,	2,	58.0,	175.69,			2.306,			0.09,			0.09,			2.29,			0.108,			0.049
548,	1,	498.0,	175.713,			1.469,			0.953,			0.953,			1.451,			0.979,			0.499
549,	2,	184.0,	176.646,			2.305,			0.097,			0.097,			2.31,			0.106,			0.051
550,	2,	168.0,	176.647,			2.289,			0.107,			0.107,			2.299,			0.098,			0.049
551,	1,	6.0,	177.722,			1.448,			0.968,			0.968,			1.459,			0.975,			0.501
552,	1,	6.0,	177.732,			1.472,			0.958,			0.958,			1.451,			0.973,			0.498
553,	2,	150.0,	177.846,			2.308,			0.106,			0.106,			2.289,			0.102,			0.05
554,	2,	211.0,	178.606,			2.303,			0.103,			0.103,			2.286,			0.097,			0.049
555,	1,	379.0,	178.786,			1.463,			0.969,			0.969,			1.445,			0.983,			0.5
556,	1,	44.0,	178.833,			1.449,			0.954,			0.954,			1.46,			0.968,			0.499
557,	1,	90.0,	179.009,			1.484,			0.969,			0.969,			1.463,			0.969,			0.502
558,	1,	30.0,	179.596,			1.44,			0.97,			0.97,			1.462,			0.969,			0.499
559,	1,	126.0,	179.65,			1.454,			0.959,			0.959,			1.448,			0.953,			0.5
560,	1,	157.0,	179.822,			1.455,			0.974,			0.974,			1.465,			0.955,			0.5
561,	2,	229.0,	179.95,			2.309,			0.105,			0.105,			2.304,			0.104,			0.049
562,	1,	90.0,	180.853,			1.459,			0.969,			0.969,			1.456,			0.971,			0.501
563,	1,	49.0,	181.074,			1.45,			0.99,			0.99,			1.463,			0.973,			0.501
564,	1,	90.0,	181.385,			1.456,			0.971,			0.971,			1.439,			0.969,			0.5
565,	1,	447.0,	181.453,			1.468,			0.958,			0.958,			1.445,			0.976,			0.501
566,	1,	30.0,	181.52,			1.453,			0.995,			0.995,			1.461,			0.968,			0.5
567,	1,	214.0,	182.034,			1.464,			0.981,			0.981,			1.464,			0.99,			0.5
568,	1,	387.0,	182.377,			1.462,			0.983,			0.983,			1.454,			0.965,			0.5
569,	1,	559.0,	183.378,			1.462,			0.963,			0.963,			1.464,			0.949,			0.501
570,	2,	125.0,	183.488,			2.292,			0.096,			0.096,			2.289,			0.105,			0.052
571,	2,	282.0,	183.745,			2.291,			0.104,			0.104,			2.282,			0.096,			0.049
572,	2,	235.0,	183.984,			2.298,			0.1,			0.1,			2.309,			0.095,			0.048
573,	1,	6.0,	185.957,			1.459,			0.973,			0.973,			1.452,			0.974,			0.503
574,	2,	134.0,	186.164,			2.295,			0.098,			0.098,			2.31,			0.099,			0.051
575,	2,	180.0,	186.229,			2.292,			0.098,			0.098,			2.299,			0.105,			0.051
576,	1,	498.0,	186.677,			1.471,			0.973,			0.973,			1.452,			0.953,			0.499
577,	1,	7.0,	186.817,			1.438,			0.958,			0.958,			1.44,			0.982,			0.501
578,	2,	138.0,	186.873,			2.302,			0.108,			0.108,			2.317,			0.101,			0.049
579,	1,	7.0,	186.951,			1.461,			0.976,			0.976,			1.462,			0.974,			0.502
580,	2,	177.0,	187.233,			2.311,			0.097,			0.097,			2.296,			0.11,			0.049
581,	1,	95.0,	188.889,			1.454,			0.966,			0.966,			1.453,			0.959,			0.5
582,	1,	559.0,	189.485,			1.452,			0.953,			0.953,			1.451,			0.971,			0.499
583,	1,	512.0,	189.796,			1.456,			0.971,			0.971,			1.469,			0.973,			0.501
584,	1,	90.0,	189.8,			1.459,			0.974,			0.974,			1.452,			0.983,			0.5
585,	2,	138.0,	190.076,			2.309,			0.105,			0.105,			2.289,			0.1,			0.046
586,	1,	120.0,	190.367,			1.445,			0.962,			0.962,			1.452,			0.967,			0.501
587,	1,	7.0,	190.486,			1.458,			0.979,			0.979,			1.465,			0.995,			0.501
588,	1,	146.0,	190.738,			1.463,			0.964,			0.964,			1.465,			0.964,			0.5
589,	2,	200.0,	191.402,			2.296,			0.107,			0.107,			2.298,			0.103,			0.049
590,	2,	168.0,	192.141,			2.304,			0.105,			0.105,			2.302,			0.105,			0.05
591,	1,	95.0,	192.348,			1.467,			0.969,			0.969,			1.454,			0.967,			0.5
592,	2,	224.0,	192.445,			2.294,			0.096,			0.096,			2.305,			0.103,			0.052
593,	1,	126.0,	192.572,			1.486,			0.973,			0.973,			1.44,			0.981,			0.501
594,	1,	120.0,	192.577,			1.459,			0.962,			0.962,			1.461,			0.978,			0.499
595,	1,	28.0,	192.871,			1.48,			0.964,			0.964,			1.456,			0.962,			0.501
596,	1,	6.0,	192.875,			1.446,			0.984,			0.984,			1.453,			0.979,			0.499
597,	1,	103.0,	193.143,			1.459,			0.967,			0.967,			1.443,			0.967,			0.5
598,	2,	280.0,	193.877,			2.293,			0.108,			0.108,			2.298,			0.095,			0.049
599,	2,	188.0,	194.248,			2.29,			0.094,			0.094,			2.303,			0.103,			0.051
600,	1,	214.0,	194.326,			1.445,			0.964,			0.964,			1.458,			0.979,			0.5
601,	2,	90.0,	194.372,			2.312,			0.102,			0.102,			2.29,			0.103,			0.051
602,	1,	120.0,	194.464,			1.48,			0.979,			0.979,			1.458,			0.98,			0.501
603,	1,	447.0,	194.702,			1.465,			0.973,			0.973,			1.462,			0.953,			0.5
604,	1,	157.0,	194.74,			1.458,			0.968,			0.968,			1.455,			0.963,			0.501
605,	1,	44.0,	194.862,			1.458,			0.965,			0.965,			1.469,			0.972,			0.499
606,	2,	152.0,	195.707,			2.317,			0.094,			0.094,			2.305,			0.098,			0.05
607,	1,	559.0,	196.106,			1.462,			0.977,			0.977,			1.461,			0.975,			0.501
608,	2,	114.0,	196.402,			2.29,			0.093,			0.093,			2.288,			0.095,			0.051
609,	2,	103.0,	196.459,			2.274,			0.092,			0.092,			2.298,			0.099,			0.05
610,	1,	10.0,	196.747,			1.482,			0.975,			0.975,			1.47,			0.969,			0.499
611,	1,	157.0,	197.168,			1.464,			0.972,			0.972,			1.462,			0.97,			0.5
612,	1,	28.0,	197.225,			1.467,			0.974,			0.974,			1.467,			0.979,			0.5
613,	2,	139.0,	197.881,			2.299,			0.101,			0.101,			2.311,			0.101,			0.052
614,	2,	216.0,	198.189,			2.29,			0.108,			0.108,			2.308,			0.103,			0.049
615,	2,	160.0,	198.198,			2.292,			0.109,			0.109,			2.311,			0.1,			0.049
616,	1,	7.0,	198.657,			1.471,			0.955,			0.955,			1.45,			0.947,			0.499
